Timestamp (steady),Current Tx,Ty,Tz,Rx,Ry,Rz,Expected Tx,Ty.1,Tz.1,Rx.1,Ry.1,Rz.1,Score,RMSE3D
1747315454422,0.010373670349752425,-0.003086470373730649,-0.006398064476631413,8.764310176570424e-06,-1.4598758203199225e-05,-7.3020204192391955e-06,0,10,0,0,0,0,100.0,0.4618803315416572
1747315454456,0.0017028106938197817,0.005014377689889982,-0.0235419144429846,7.96059830290894e-06,-2.4979944623026995e-05,1.0836799431487489e-05,0,10,0,0,0,0,100.0,0.4471628479836193
1747315454522,-0.0018099014033309377,0.004919816825393655,-0.036324833252978306,-5.659644245662207e-05,1.8794816964984307e-06,-6.018806052571927e-06,0,10,0,0,0,0,100.0,0.463018335575612
1747315454556,-0.008191207775839187,0.002416345890980399,-0.015194522170317906,-5.421379616679981e-05,3.951899996912367e-05,1.4954476480302892e-07,0,10,0,0,0,0,100.0,0.47060020455743756
1747315454622,-0.0028678915367563907,-0.0013275434746932812,-0.027724502700152524,-3.453049424686239e-05,-4.653462421400079e-06,2.1410910375619514e-06,0,10,0,0,0,0,100.0,0.44205040883763086
1747315454689,0.006712085406863549,-0.014846450871392384,-0.014971341301536748,-3.416371329143908e-05,-5.17163960278566e-06,-1.737242021284243e-05,0,10,0,0,0,0,100.0,0.4316458817333493
1747315454723,-0.00028776304430607364,0.005441459534968579,-0.04049960858284294,-7.086505101699245e-05,1.9010481266956702e-05,1.556287755562969e-05,0,10,0,0,0,0,100.0,0.506782131320552
1747315454789,0.0018602429131607712,0.004406421095788853,-0.03244550995081547,-4.827039965913545e-05,2.6270595794963825e-05,-4.878274875946548e-05,0,10,0,0,0,0,100.0,0.4673035412656214
1747315454823,-0.0044926986713085156,0.006673561682956126,-0.01785815986366373,5.813460862733349e-06,1.541331166987625e-05,-4.768177620316465e-06,0,10,0,0,0,0,100.0,0.4451503899290517
1747315454890,0.004607075534422862,0.005871513511242685,-0.037080931075522815,-3.747900051819367e-05,-2.9935778649958777e-05,-2.3534464804757507e-05,0,10,0,0,0,0,100.0,0.46410115798293006
1747315454923,-0.0029840430158052343,0.0005572349538743565,-0.007816025647450087,-5.567215700799469e-06,2.6560125196972706e-06,-3.3217178620150684e-06,0,10,0,0,0,0,100.0,0.4478744585997762
1747315454989,0.004759988902494281,-0.0032138869571866615,-0.03289145453352573,-8.59137970983179e-05,-7.027947203974705e-05,3.009345559842762e-06,0,10,0,0,0,0,100.0,0.47221867496857506
1747315455023,-0.0018760714024373848,0.010038651571819126,-0.040430082178738135,1.0822033497258133e-05,1.8946768408634185e-05,7.841672800969786e-06,0,10,0,0,0,0,100.0,0.4533258269834755
1747315455090,-0.013150705052595196,0.0008551916754506472,-0.016898498398185934,-6.967671969211121e-06,7.302718963453358e-05,1.3837595213569327e-06,0,10,0,0,0,0,100.0,0.43748968703639335
1747315455123,-0.004551666471924855,0.003938216702028907,-0.03932936507503281,-1.5833628535785805e-05,3.118187347039836e-05,6.1364416422743255e-06,0,10,0,0,0,0,100.0,0.45287276887093125
1747315455190,-0.004968856104160262,-0.00868326120689981,-0.005202884602830419,-6.278155411822741e-05,1.3764259879200935e-05,-1.3831194473458574e-06,0,10,0,0,0,0,100.0,0.4944531828906645
1747315455223,0.009336832628134529,-0.0024466582906110257,-0.03516546011231465,-9.141725172788801e-05,-3.927446851781369e-05,-2.6211685320686204e-05,0,10,0,0,0,0,100.0,0.49601567357897647
1747315455290,0.0025512573697719435,0.00014053009618179727,-0.019452528798666935,1.5692042280395798e-06,-9.56501263504883e-06,1.8201928990456232e-06,0,10,0,0,0,0,100.0,0.4521461570394063
1747315455324,0.0006081059612629412,-0.00038222011398339137,-0.012131556334260546,-6.0738547275453986e-05,1.0662015718310158e-05,-2.42603579973864e-05,0,10,0,0,0,0,100.0,0.49323933579123574
1747315455390,-0.004871551354813505,0.0064652298731356335,-0.02711298151374409,-2.4777729218377187e-05,1.6164255056239085e-05,-2.4013978617831094e-05,0,10,0,0,0,0,100.0,0.44341972639613864
1747315455457,-0.005283843508014278,0.002024682676328202,-0.028329442508748342,1.5015314642019478e-05,6.414359781459211e-05,-2.8485866755116902e-06,0,10,0,0,0,0,100.0,0.4874003148116444
1747315455490,-0.0011355145879613337,0.015682377327096986,-0.036005871549947055,-4.061962728474728e-05,-2.4821231466631843e-05,3.079821669097548e-05,0,10,0,0,0,0,100.0,0.5118448898193877
1747315455557,0.0026877101202342647,0.008438494138955688,-0.020458973128571895,-3.0058299641555504e-05,9.11759950761315e-06,-3.4701760805824555e-05,0,10,0,0,0,0,100.0,0.5087829515261787
1747315455590,-0.0060126881895613245,0.010745607911775085,-0.02663710919663875,-7.979805703557057e-06,3.624145098179987e-05,-7.669058486579614e-06,0,10,0,0,0,0,100.0,0.49492611100929523
1747315455657,0.006147487917748553,-0.0022601903889762336,-0.026218257595961216,-3.0097264219644702e-05,1.932869420739891e-06,-1.7624833734821913e-05,0,10,0,0,0,0,100.0,0.4500408951781595
1747315455690,-0.010131035599717978,-0.0022502609384163087,-0.03412902748707531,6.608292616670422e-06,5.31656647089207e-05,2.7895108102585978e-05,0,10,0,0,0,0,100.0,0.49070750685637754
1747315455757,0.009448162212467333,-0.0010651165416283388,-0.02888740524602413,-6.460562475171482e-05,-6.124345084290717e-05,-2.2288488152483368e-05,0,10,0,0,0,0,100.0,0.49638940127678294
1747315455824,0.004819483798040018,0.006114052565675043,-0.03185753600678188,-4.109567403681901e-05,-2.55716681385465e-05,1.168367327134378e-05,0,10,0,0,0,0,100.0,0.5025551015221149
1747315455857,-0.005626754972500937,0.005943982050276814,-0.02828643296727484,-4.717126136113335e-05,1.4265205233510159e-05,4.5111014923766686e-06,0,10,0,0,0,0,100.0,0.4881938388782706
1747315455924,2.697847136473282e-05,0.003655269745397538,-0.026579345160648443,-4.6142950650982284e-05,1.0601054239778307e-05,-6.071130028948397e-06,0,10,0,0,0,0,100.0,0.47791951458781473
1747315455957,-0.003138667152761333,-0.006302708619662892,-0.001654519289029185,-6.0399101243524065e-05,-2.4442393917745164e-05,2.6868146808637523e-05,0,10,0,0,0,0,100.0,0.5003190165256548
1747315455990,0.016148335825844844,0.004008886386351568,-0.038202068523353984,-5.415307125753625e-05,-9.592790161927489e-05,-2.383933750085171e-05,0,10,0,0,0,0,100.0,0.45705166494956356
1747315456057,0.0043836121967501755,0.01144801916463018,-0.03190966010803647,-2.2026836728632214e-05,-1.6837598398433684e-05,-2.547938045041089e-05,0,10,0,0,0,0,100.0,0.5048516731616903
1747315456091,0.040003563842785986,0.05104527714384075,-0.11080842248198855,2.6398875178857214e-05,-0.00015291601297873214,-9.525568734794597e-05,0,10,0,0,0,0,100.0,0.558809972765878
1747315456157,0.07471624642609911,-0.008418853968968888,0.03656276427204366,0.0003299801260878266,-0.0004570016700411461,-0.0001653723848498447,0,10,0,0,0,0,100.0,0.632173872953778
1747315456191,0.157422745329458,-0.014954605972156495,0.18075430844744395,0.000837781773117439,-0.0007911065900436665,-0.0003790811117539396,0,10,0,0,0,0,100.0,0.8061580531765409
1747315456257,0.24889391481891965,-0.09351687746584103,0.24720880761649466,0.0010842966789668083,-0.0011911934297803572,-0.000609359352254908,0,10,0,0,0,0,100.0,1.0415600427581153
1747315456291,0.3445308801495983,-0.12777377436794785,0.31519370428886073,0.0014178615281556183,-0.0017170082329507341,-0.0009052838635667884,0,10,0,0,0,0,100.0,1.3034044690944124
1747315456358,0.3272220021494404,-2.1576841484033955,0.32560432210350854,0.0009715259948174866,-0.0015969202837859964,-0.0009050352773465511,0,10,0,0,0,0,100.0,1.2755782699364118
1747315456391,0.4469107727354401,-2.2652703013707294,0.3604040726158059,0.0010776396833261396,-0.002050665849234523,-0.0013548663494377874,0,10,0,0,0,0,100.0,1.473173716953127
1747315456458,0.33875025909138984,-4.140459673077614,0.28401480348472447,0.0004923124480709326,-0.0017357574279239785,-0.0008757243490635859,0,10,0,0,0,0,100.0,1.3542683572664709
1747315456558,0.36883256036248313,-4.160606745188425,0.22769180552775356,0.0004601841684391298,-0.0017853203888062996,-0.0010739425446554202,0,10,0,0,0,0,100.0,1.427609500590659
1747315456625,0.3522773378772833,-4.17880364049694,0.2263756047171837,0.0003775479178954241,-0.0016839355852444893,-0.0009645905352379581,0,10,0,0,0,0,100.0,1.4241372545563564
1747315456658,0.361111929535007,-4.174631535056109,0.20156590798741442,0.00039908918159528947,-0.0016889941473623438,-0.0010051950791871449,0,10,0,0,0,0,100.0,1.417129512892547
1747315456725,0.3372210957258564,-4.173406509195617,0.21321893238872217,0.0003911106327142313,-0.0015501190040814183,-0.0009355752597331492,0,10,0,0,0,0,100.0,1.4110857620813035
1747315456758,0.36607000757359043,-4.165138072513348,0.18628338640023323,0.000483085009334154,-0.0017133561156015276,-0.0010145901878732962,0,10,0,0,0,0,100.0,1.420054911813599
1747315456825,0.34209408790931767,-4.180259709180014,0.17023868415459129,0.0004092062048227734,-0.001609228874243529,-0.0009283763872536903,0,10,0,0,0,0,100.0,1.4176031969103093
1747315456858,0.3655194095064889,-4.164655657390597,0.15767710799476367,0.0004615120591533748,-0.001629831578187746,-0.0010412764048317131,0,10,0,0,0,0,100.0,1.41350380198547
1747315456925,0.3503287875679815,-4.166382931497151,0.16212950172942003,0.000411482166007745,-0.0015876603999269712,-0.00106197780920314,0,10,0,0,0,0,100.0,1.407076308052652
1747315456958,0.33657484876420557,-4.1636743498124495,0.180072668046518,0.00041101320899997965,-0.0015611082619138017,-0.0009471933580883871,0,10,0,0,0,0,100.0,1.404294811062631
1747315457025,0.3505124253221944,-4.173530550293675,0.1477329219677457,0.00044112034713257863,-0.0016677500252413324,-0.000956380451399904,0,10,0,0,0,0,100.0,1.4032446273637118
1747315457058,0.359943593203318,-4.165584844310401,0.15989537649551677,0.0004590414670343022,-0.0016447730680959616,-0.0009933243349690003,0,10,0,0,0,0,100.0,1.4139755081363035
1747315457125,0.32100676187387334,-4.174724425631548,0.15323116444844936,0.0004285770121930388,-0.0014675874305181136,-0.0009327945408479613,0,10,0,0,0,0,100.0,1.406010871494533
1747315457158,0.32552979873383037,-4.177826590322959,0.14290593083907552,0.0003797209088549147,-0.0015004224864285653,-0.000900355672145743,0,10,0,0,0,0,100.0,1.401045545631955
1747315457225,0.3755823506515747,-4.152777982277258,0.1807136256358894,0.00047129762554752564,-0.001731037998314866,-0.0010635714693471117,0,10,0,0,0,0,100.0,1.4104991401525548
1747315457292,0.3643464765719469,-4.172081416698641,0.14086498148980175,0.00041438680705834023,-0.001677679144592048,-0.0010285466310255185,0,10,0,0,0,0,100.0,1.4053153725168475
1747315457359,0.33553755391958856,-4.163841583027872,0.1564466915400955,0.0004263916177125871,-0.001461408240350126,-0.0009686938472655757,0,10,0,0,0,0,100.0,1.4005119151623708
1747315457392,0.3670689783097983,-4.150250898711625,0.15096969867909554,0.00043522113754518587,-0.001705072826429621,-0.0010821687842839567,0,10,0,0,0,0,100.0,1.4103721021965998
1747315457459,0.3513384372580768,-4.1611486353301785,0.15828856625508383,0.00042560011333105953,-0.001662253062582053,-0.000945698643742692,0,10,0,0,0,0,100.0,1.4018019858170148
1747315457492,0.33093751037270375,-4.160604388235231,0.1566111557487313,0.00041420256450860394,-0.001517580552131026,-0.0009224702161298132,0,10,0,0,0,0,100.0,1.399142157115138
1747315457559,0.3541535146432801,-4.188677727043869,0.14965881693984479,0.00037889265253207414,-0.0016325681312250317,-0.0010451293100236065,0,10,0,0,0,0,100.0,1.405099901548089
1747315457592,0.3262872557486898,-4.168478884853948,0.1555913561719173,0.00041858044101351807,-0.0014666443957092046,-0.000949263364057145,0,10,0,0,0,0,100.0,1.4056288128668084
1747315457660,0.3742953887690373,-4.1747592796551745,0.15478261401034096,0.00041731301156738994,-0.0016507299084780325,-0.001118887161669147,0,10,0,0,0,0,100.0,1.4012350904690922
1747315457692,0.34986574384632285,-4.1801022216584895,0.17317167091164168,0.0004429577452624216,-0.0016654276379639565,-0.0009935360299251179,0,10,0,0,0,0,100.0,1.4077153914581306
1747315457760,0.35858975404292753,-4.172141923172735,0.17863492022058708,0.0004042020262362129,-0.0017647493053909447,-0.0009736428438618572,0,10,0,0,0,0,100.0,1.4045492302755094
1747315457792,0.34121209738710984,-4.1720614128292235,0.1517193500058921,0.00038601029194560707,-0.0016184736390383314,-0.0009809272619789667,0,10,0,0,0,0,100.0,1.4032917639286782
1747315457859,0.36800237270171826,-4.149190022029628,0.19614796925995456,0.0005226688464626518,-0.0016940426349365545,-0.0010590343614779495,0,10,0,0,0,0,100.0,1.412325840414431
1747315457892,0.3597346743712622,-4.156852187930205,0.17438601578343235,0.00045629658895500366,-0.0016335270771721255,-0.0010289294188596044,0,10,0,0,0,0,100.0,1.4087181310925407
1747315457959,0.3346634739063362,-4.169605785575151,0.15591797138472074,0.0003960263958415205,-0.0015655759605797126,-0.0009743762673787553,0,10,0,0,0,0,100.0,1.3943402702400067
1747315457992,0.3545588337301238,-4.155726759437165,0.1765059709423935,0.0004180781483446055,-0.001620060309383442,-0.000988613054053059,0,10,0,0,0,0,100.0,1.3986537670173183
1747315458060,0.3430510598137957,-4.1482450054994295,0.16182986048752837,0.0004590386656577378,-0.001626362493490685,-0.0009371421842028363,0,10,0,0,0,0,100.0,1.3983363884307571
1747315458093,0.3243616015189179,-4.1651170675002165,0.1402492442096947,0.0003779850700684988,-0.001470249089482234,-0.0009148728151551823,0,10,0,0,0,0,100.0,1.3918095352519069
1747315458159,0.3198448477624399,-4.158315075034325,0.15460365187647138,0.00038183801257087393,-0.0015007819751589047,-0.0008425127871220212,0,10,0,0,0,0,100.0,1.389641171626768
1747315458193,0.3533083826901847,-4.154299751001867,0.16832566054538856,0.00044175874498332936,-0.0016425091882517062,-0.0010362894062113338,0,10,0,0,0,0,100.0,1.3890527848515197
1747315458260,0.3294430954997867,-4.1557377322675295,0.1880983033413523,0.0004105617305417198,-0.0015793770918910432,-0.0008844300469148729,0,10,0,0,0,0,100.0,1.3878198331297835
1747315458293,0.328496129993866,-4.170941231309865,0.16543719078662253,0.0004556824685396073,-0.0016017126045297925,-0.0009084118158790165,0,10,0,0,0,0,100.0,1.3862305757972464
1747315458359,0.33439587324368925,-4.157294618433616,0.15841641354385308,0.00043474187199252646,-0.001547204738532315,-0.0009515032723347872,0,10,0,0,0,0,100.0,1.3903585514212178
1747315458393,0.3305238070693899,-4.162445237297638,0.15368722691082562,0.0004193464195740483,-0.0015101315474395083,-0.0009079107375570673,0,10,0,0,0,0,100.0,1.387119967366488
1747315458460,0.33588796580954344,-4.147474408705521,0.17860325571712113,0.00047825118171993165,-0.0015313089932127433,-0.000974584550006349,0,10,0,0,0,0,100.0,1.39031199978033
1747315458493,0.34646939924194703,-4.163205231339829,0.1921838735081588,0.00044735909977288433,-0.00169169874737074,-0.0009803027496204384,0,10,0,0,0,0,100.0,1.3886454110379718
1747315458526,0.3463759234686855,-4.177092177959483,0.1545753558119086,0.0003644371339739825,-0.0015457312420203984,-0.0010655256114961108,0,10,0,0,0,0,100.0,1.3881640075587212
1747315458593,0.33246569252452624,-4.174752623708275,0.16799934666315514,0.0004121718014640275,-0.0015844140643617166,-0.0008947610591271192,0,10,0,0,0,0,100.0,1.3924624030810184
1747315458660,0.31356530744232997,-4.156757098184591,0.1512692277496621,0.0004023768964873999,-0.0013735185744745415,-0.0009143378344409796,0,10,0,0,0,0,100.0,1.3890341564116866
1747315458693,0.3417828895985604,-4.172900033883075,0.14873484061954517,0.0003769103649464377,-0.0015112410239190854,-0.0009922600401145146,0,10,0,0,0,0,100.0,1.3899628453740707
1747315458760,0.34084777717019177,-4.172574091547794,0.1822901784304434,0.00044336787481407856,-0.0015260881394472126,-0.0010212737477383244,0,10,0,0,0,0,100.0,1.3875811883338218
1747315458794,0.3290303528166305,-4.17519251231843,0.16507934920693276,0.00039327065377691274,-0.0015672862081943517,-0.0008667057746460323,0,10,0,0,0,0,100.0,1.3907969996680685
1747315458860,0.339209172123737,-4.163206588672683,0.1463540765270975,0.00037928202849548634,-0.0015289194633143488,-0.0009511740211393232,0,10,0,0,0,0,100.0,1.396525986173341
1747315458912,0.33400172592069444,-4.167569507397057,0.17228891513258576,0.00044025433336864286,-0.0014668813701208538,-0.0010135410331258681,0,10,0,0,0,0,100.0,1.3899772193490048
1747315458960,0.3220909632482555,-4.163973801655999,0.15211380462917132,0.0003755703717397812,-0.001537138985831188,-0.0008929355277181153,0,10,0,0,0,0,100.0,1.3927877603723293
1747315458994,0.3301358788806404,-4.154701541904716,0.18229379290003178,0.00043723225058040806,-0.0015485535939665507,-0.0008844275645533324,0,10,0,0,0,0,100.0,1.3900933503053525
1747315459060,0.3425043785282721,-4.14405219915074,0.17827684489088508,0.0004653867027434065,-0.0016669619249838341,-0.0009501889036828907,0,10,0,0,0,0,100.0,1.3937704400960176
1747315459094,0.34738604849120863,-4.139928977758672,0.16638989851117897,0.0004899501323750703,-0.0015889873727226167,-0.0009657822700997013,0,10,0,0,0,0,100.0,1.393276484970405
1747315459160,0.3271460937696299,-4.149428386055637,0.1793712729840671,0.0004454331947915467,-0.0015210733069792592,-0.0009216556000273583,0,10,0,0,0,0,100.0,1.3937519005373151
1747315459194,0.3625491206100294,-4.132907409736244,0.1829781924352028,0.0005102991437292714,-0.0018228354348412967,-0.000992903821964188,0,10,0,0,0,0,100.0,1.4039213480704584
1747315459260,0.34446483124216526,-4.156971876741252,0.20726734185416004,0.0004580337526005962,-0.001678932741314254,-0.0009234596036432736,0,10,0,0,0,0,100.0,1.3934378532046767
1747315459294,0.35141370324815246,-4.168842388160656,0.1585251717497397,0.0003786631972115636,-0.0016775493759038085,-0.000990465494450853,0,10,0,0,0,0,100.0,1.3949863617367348
1747315459361,0.3291200120314163,-4.17654668607722,0.15171205386974437,0.00038612777132584293,-0.0015013586841343685,-0.0009552927918697055,0,10,0,0,0,0,100.0,1.393190950809804
1747315459427,0.34760154022850553,-4.166633244779796,0.17558765035341586,0.0003911474346114019,-0.0015950689012913521,-0.0009660749823597059,0,10,0,0,0,0,100.0,1.398749758832598
1747315459460,0.35176577770677325,-4.177679614588589,0.15967636854483722,0.0003709780072315049,-0.0016341741228302897,-0.0010075756014776929,0,10,0,0,0,0,100.0,1.3936819900467852
1747315459527,0.37443895834599467,-4.141383844839542,0.19449732540101172,0.0005096720299102122,-0.0019447288773128957,-0.001005206528594011,0,10,0,0,0,0,100.0,1.3916882230265752
1747315459561,0.31694408887709413,-4.149805145922087,0.1494690683154208,0.0004085427293048035,-0.0015354109890692857,-0.0008552121196359861,0,10,0,0,0,0,100.0,1.3857863017502654
1747315459594,0.3248578591546826,-4.152556060143561,0.1573567549849431,0.0004220586145588799,-0.001581744153841269,-0.0008658945860905814,0,10,0,0,0,0,100.0,1.3950168532540244
1747315459661,0.347381876271581,-4.152876990430776,0.16983275448668206,0.00042459616326004026,-0.0015998254536597756,-0.0009193472069383979,0,10,0,0,0,0,100.0,1.3938567124021488
1747315459694,0.3332770542083141,-4.164227162493846,0.1417145762366619,0.00038714680886657175,-0.0014955950182939937,-0.0009095418465218023,0,10,0,0,0,0,100.0,1.3856666163997882
1747315459761,0.36376763360707326,-4.158498261614484,0.20134796252250228,0.0004613522778208879,-0.0019263166261753728,-0.0010016420091185723,0,10,0,0,0,0,100.0,1.3965662691043341
1747315459796,0.34800196145486934,-4.167401972766021,0.16027703156199033,0.000409011582186798,-0.0016024401051699666,-0.0009954891161247173,0,10,0,0,0,0,100.0,1.3870007916039315
1747315459861,0.35113631331537415,-4.169824153349274,0.15249344778961813,0.00039706423930505654,-0.0016809721430701696,-0.0009663659338624325,0,10,0,0,0,0,100.0,1.3945904187488491
1747315459895,0.3217121804882317,-4.1667517897686395,0.15878052769012996,0.00040341041110957074,-0.0014290122256817028,-0.0009213069775144808,0,10,0,0,0,0,100.0,1.3901994130529005
1747315459962,0.34867977495527896,-4.1555469326716015,0.15165282264784727,0.0004155974388372368,-0.0016292663514352324,-0.0009652865512862937,0,10,0,0,0,0,100.0,1.3915931783004227
1747315459995,0.3338221239460721,-4.170235833883041,0.1739173709002237,0.0003798757192699545,-0.0015417726695994283,-0.0009033055738327872,0,10,0,0,0,0,100.0,1.3901913167639468
1747315460061,0.3459263201318041,-4.163820382357914,0.16864326403363575,0.0004178784386816288,-0.0016636923646404789,-0.0009933926205410962,0,10,0,0,0,0,100.0,1.3898395019647467
1747315460095,0.35207203286455874,-4.163149931593125,0.16171920964395511,0.0004404133737332327,-0.0016990108694021622,-0.0009882759303182314,0,10,0,0,0,0,100.0,1.4000680874001732
1747315460162,0.3242840544756533,-4.148719717494998,0.1640299659133019,0.0003760159872750637,-0.0015161174921141107,-0.0009215501559469482,0,10,0,0,0,0,100.0,1.3918706132518612
1747315460228,0.32337171676469756,-4.155651869699862,0.15347614565103426,0.00041952956741350575,-0.0014991261919681254,-0.0009174690523497085,0,10,0,0,0,0,100.0,1.384021243191783
1747315460261,0.3511265908309453,-4.152752084873133,0.18547765044740247,0.000492075682889753,-0.0017030941872420158,-0.0010017124107248765,0,10,0,0,0,0,100.0,1.3994126731427516
1747315460328,0.3533531536152747,-4.159213162222723,0.174812168854815,0.00045827435627594337,-0.0016877377236321767,-0.0009437024319709429,0,10,0,0,0,0,100.0,1.3891819172238835
1747315460361,0.3366518174524034,-4.166322960303131,0.14589908053136225,0.00035135851327519494,-0.0016104843437005911,-0.0009361325121786273,0,10,0,0,0,0,100.0,1.3969698200932785
1747315460429,0.3437235592925378,-4.166775181772089,0.17069047734610895,0.0004497684282731768,-0.0015613562855130159,-0.0009523415280512984,0,10,0,0,0,0,100.0,1.390415183159787
1747315460462,0.333565259308379,-4.146663800788494,0.17477565471251447,0.0004377850295772764,-0.00161595834455186,-0.0009349905989585261,0,10,0,0,0,0,100.0,1.395432851647963
1747315460528,0.32453805727278895,-4.159637734812186,0.17158660126729125,0.00040893362725482354,-0.0014667435125383932,-0.0008872619679947424,0,10,0,0,0,0,100.0,1.394222095623378
1747315460562,0.3359316132285899,-4.1585992398111875,0.17107270180489784,0.0003969486039366376,-0.001578513435031681,-0.0008438678579749318,0,10,0,0,0,0,100.0,1.3893212698464434
1747315460628,0.33288791631658154,-4.1597928566319124,0.15467350660569446,0.00042608331210710395,-0.0015300703295630935,-0.0008892597271949732,0,10,0,0,0,0,100.0,1.3896541437150234
1747315460662,0.3443190918808282,-4.1488301032594554,0.18517540706189195,0.0004671222241265459,-0.0016876636759477481,-0.0009229654310172415,0,10,0,0,0,0,100.0,1.38986286632287
1747315460695,0.3395264459145299,-4.15868956466104,0.1685960894803764,0.00045173716582171163,-0.0015142621602155515,-0.0009536565012618666,0,10,0,0,0,0,100.0,1.3933262530379262
1747315460762,0.360226172221941,-4.169409471028106,0.16653410918837663,0.0004452097665350528,-0.0018142314898017542,-0.0009779056601442503,0,10,0,0,0,0,100.0,1.3906784807956698
1747315460795,0.34030754720664447,-4.169173923639065,0.18922580094921962,0.0004210655692633426,-0.0016081948742132646,-0.0009625632842973171,0,10,0,0,0,0,100.0,1.3930265343577617
1747315460862,0.33508093720246296,-4.166129503809951,0.14744744169796,0.00039144694613131267,-0.0016533878793090206,-0.0008648780952060666,0,10,0,0,0,0,100.0,1.3927662521139546
1747315460929,0.36380440129306374,-4.154465381920258,0.17209988243452468,0.00044382554853454365,-0.0017521063090590872,-0.0010102225475039698,0,10,0,0,0,0,100.0,1.4066722000194605
1747315460962,0.3374621402818748,-4.153799406663381,0.19576879198828417,0.0004612464630985723,-0.0016143504608852055,-0.0009258376138996502,0,10,0,0,0,0,100.0,1.3909078712991936
1747315460996,0.35076575265988963,-4.158380281912585,0.17869514555299545,0.0004385538314851262,-0.001702625410186398,-0.0009826190582881249,0,10,0,0,0,0,100.0,1.3967573981117976
1747315461062,0.3345790002483339,-4.166781532983183,0.18806143596943378,0.00042710677998319713,-0.0016269859533901698,-0.0009317990802370783,0,10,0,0,0,0,100.0,1.3945503681622793
1747315461130,0.34985025020203137,-4.159986807260753,0.14822902470216273,0.00037360959374640865,-0.0016425369750470153,-0.0009748859442697709,0,10,0,0,0,0,100.0,1.3925174823903175
1747315461162,0.3534787323289919,-4.160435921621622,0.1705895000839656,0.0004743840013784545,-0.0015545988936545019,-0.0010437868228479455,0,10,0,0,0,0,100.0,1.395157550620558
1747315461230,0.3504539030210207,-4.1579995476338825,0.17553920781724075,0.00042897454763900065,-0.0016985045317616798,-0.001000952484225857,0,10,0,0,0,0,100.0,1.4038317444319721
1747315461263,0.3404434430457357,-4.160486579254609,0.15937292452797025,0.0004049781644423521,-0.0016043648560022383,-0.000947050992722111,0,10,0,0,0,0,100.0,1.39038084378696
1747315461329,0.32470479969122046,-4.1661355767909045,0.18455363943784073,0.0004169504376642702,-0.0015187593068264338,-0.0008668122935456943,0,10,0,0,0,0,100.0,1.3915996444122658
1747315461363,0.3413365546805237,-4.154767296274448,0.17510489800028073,0.0004348818276648208,-0.0016234079331440832,-0.0009295423313243113,0,10,0,0,0,0,100.0,1.3948889396887671
1747315461429,0.34667480970519043,-4.165187360807033,0.18420838477037157,0.0004164989011721362,-0.001594816039839353,-0.0009924399852775094,0,10,0,0,0,0,100.0,1.396728265817169
1747315461463,0.33861961146482633,-4.140492886741826,0.2197798972235729,0.00050869955373347,-0.0015887282902478095,-0.0009193527022179452,0,10,0,0,0,0,100.0,1.400466229465822
1747315461529,0.32839085050608474,-4.164523355040896,0.1693060769935745,0.0003826786099764034,-0.0015526319216707662,-0.0009599397901645899,0,10,0,0,0,0,100.0,1.3917514090846164
1747315461563,0.3432589561957245,-4.166337617415453,0.18629661541511414,0.00040978095875641096,-0.0015416974825084306,-0.0009714790490142313,0,10,0,0,0,0,100.0,1.3944513596035257
1747315461629,0.3812024333808908,-4.145984806563077,0.20356680415998932,0.000487303299868142,-0.0018972316746797002,-0.001107844133740438,0,10,0,0,0,0,100.0,1.4040589800614374
1747315461663,0.33160531172954594,-4.159246198900143,0.16558727031095072,0.0004616798323268221,-0.0015331164698395572,-0.000961150746426878,0,10,0,0,0,0,100.0,1.3919481541095766
1747315461730,0.33222752343653067,-4.167506166308423,0.15904553634848145,0.00038061264161305317,-0.00149962144208593,-0.0009558949876131596,0,10,0,0,0,0,100.0,1.3939213645464725
1747315461763,0.3388370480190336,-4.168490066637382,0.18911377423403686,0.00045857688387492966,-0.0016004261179622947,-0.0009575531015307661,0,10,0,0,0,0,100.0,1.3941298228138819
1747315461830,0.3400875086775458,-4.159257674854269,0.19033775607657893,0.0004351465298298856,-0.001536135631380775,-0.0009772826043140418,0,10,0,0,0,0,100.0,1.3925272730794602
1747315461863,0.34347449755809784,-4.169753756089751,0.1629080893466353,0.000411634254799318,-0.0015839788977947133,-0.0009529245261571384,0,10,0,0,0,0,100.0,1.3913186954023795
1747315461930,0.3609740809473606,-4.162507098657168,0.16769815866679463,0.00042545116772148744,-0.001701441353097355,-0.0010744103191672513,0,10,0,0,0,0,100.0,1.3943000380876318
1747315461963,0.333735291774581,-4.1601652892510845,0.17533735067961018,0.0004138939600934624,-0.0015383068321557225,-0.0009485185902901527,0,10,0,0,0,0,100.0,1.393658982408996
1747315462030,0.3496502114362695,-4.171655546360508,0.17443511762420616,0.0003921458413038055,-0.0015641421035519354,-0.0010388487085054687,0,10,0,0,0,0,100.0,1.3965419586670593
1747315462063,0.32121792730361876,-4.154538559561513,0.18907867606152468,0.00042519678146502753,-0.0014932174989970015,-0.0008102793608917641,0,10,0,0,0,0,100.0,1.396770050911548
1747315462130,0.33743706185572264,-4.168572674101267,0.1705924421763946,0.0003946235992570722,-0.0015551247570899651,-0.001010620409339549,0,10,0,0,0,0,100.0,1.3920066006069023
